Country Name,Country Code,Indicator Name,Indicator Code,2009,2010,2011,2012,2013,2014,2015,2016,2017
Poland,POL,GNI per capita (current LCU),NY.GNP.PCAP.CN,34848.6798837784,36453.5528068732,39368.966211639,40760.3792475055,41296.2383264271,43031.2112825158,45573.164425216,46913.798222269,50000.3080988442
Poland,POL,GNI (constant LCU),NY.GNP.MKTP.KN,1452239588384.4,1491828576828.44,1563846848245.15,1584290836529.46,1600265463935.81,1658041353335.33,1731161000000.0,1779600793052.12,1863975329608.27
Poland,POL,GNI (current LCU),NY.GNP.MKTP.CN,1329533000000.0,1386795000000.0,1498511000000.0,1551469000000.0,1570917000000.0,1635691000000.0,1731161000000.0,1781321000000.0,1898753000000.0
Poland,POL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,19.5767569832911,18.6067313269677,20.3167913308158,20.2575246211569,20.4832632569507,21.3834684267226,23.0653705286324,23.219071824218,22.851340078697
Poland,POL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.031855529279931,0.0346450541991475,0.0482151843545218,0.0514476768766974,0.0680195690834472,0.0603215388253716,0.0284289039455379,0.0235512516028107,0.0316721725753569
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.76252525104977,3.22904912851982,4.98572218638633,1.54546434180358,0.91745249247623,3.91470563333374,4.45288399815828,2.99777305502597,5.12689681500834
Poland,POL,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.0888019526839617,0.0740776597756864,0.107566552009593,0.121012078064414,0.111601125490911,0.0743317862351285,0.0613923434078407,0.0357887237693169,0.0439980215053745
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.83218405318897,2.93463818052832,5.04218788292943,1.54522157125609,0.85655708060645,3.83695849351797,4.38329863507276,2.95350884167718,5.14001757409446
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,439731589139.212,475696613935.595,524374183218.309,495230523665.901,515761954074.157,539080475073.719,477111287969.227,470024599375.619,524641252834.826
Poland,POL,Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,353944820267.94,363954901180.528,382047751691.206,387277092452.58,390318609895.212,404925852235.044,423235707653.535,435158509086.086,456882079851.439
Poland,POL,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,POL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.7855516158772,1.5633507717248,3.116063878264,2.22424772645388,0.219665134655173,0.465461479388424,1.31704293664644,0.0872763880105083,1.76210628965667
Poland,POL,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,31204935294.6036,26856904994.2191,38535340412.3794,37345425494.7928,38931071804.0799,45203756382.7346,46327004978.4616,42515877102.4703,46601345694.5994
Poland,POL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,8807.24848624247,8942.35470607857,9285.57302847067,9449.80215120848,9566.05589551054,10013.7008100061,10613.0806248151,10899.7850313832,11466.0361195007
Poland,POL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,373574854806.471,400177923918.293,440248634411.117,418874659624.305,435405778177.599,454514261381.585,403152853203.443,395103863402.162,440873228434.714
Poland,POL,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.296050980474294,1.19079083183441,1.61743994539105,0.443193940202461,0.340743490926348,0.26892380970956,0.202021645110496,0.17697469747851,0.240568821371575
Poland,POL,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,761997309.966753,1005652796.3404,1401009382.26449,991517914.333525,875610172.874894,696040048.603396,458422088.202391,362340926.511452,498851090.325641
Poland,POL,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,51282330706.0992,54228435005.0264,57404144709.9906,55412252428.2528,59904132101.7525,62617530486.4522,55174161007.5364,55887440379.1937,60326780108.4399
Poland,POL,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,8209571478.15073,8966137552.40291,9264398629.49193,9425099414.32692,9642662264.0906,9620745755.21856,10052126036.1876,10766283535.8162,11706311111.814
Poland,POL,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,872188210700.0,865806069600.0,888345554800.0,910484780700.0,930161293200.0,948725874000.0,990773000000.0,1023529000000.0,1098195904900.0
Poland,POL,"Services, value added (current US$)",NV.SRV.TOTL.CD,249306922569.55,262926740291.182,283790461069.89,273270235728.573,291973687416.096,299503699744.686,262839368616.527,257885356612.322,293309163283.574
Poland,POL,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,44.9033146744722,45.2958053800454,46.1268519576255,48.2296777335894,47.5739657599729,49.0647945225421,49.6442500008078,50.7359891123752,49.8597234263299
Poland,POL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.5082086696671,29.6751600704979,30.4632794834843,30.2924403762791,28.7348339944274,29.995789602435,31.1151528159197,30.7680477874817,28.8624032552045
Poland,POL,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,404860000000.0,425651000000.0,473290000000.0,488538000000.0,468414000000.0,510094000000.0,559597000000.0,570195000000.0,572282000000.0
Poland,POL,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,1.806413173004,13.9142347902423,5.55328514881543,2.71905662673259,-3.48636433799642,11.6324913802402,7.07550627386435,5.26651523166444,1.87262596254749
Poland,POL,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,21698.9192020157,24530.1624433179,26467.8578910545,26779.6893365918,26039.5271046249,27395.7472883417,28667.7232145112,27967.8012966781,27636.9320173274
Poland,POL,Financial intermediary services indirectly Measured (FISIM) (constant LCU),NV.FSM.TOTL.KN,10855.100371731705,12266.652097180093,13234.314600005586,13385.279864661248,13024.20366762257,13698.775495448128,14329.594788879835,13984.120565259323,13819.220183163312
Poland,POL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,11.281541447711,3.14175104228707,0.771308956670595,-9.12960726930397,8.88023062024233,1.8037025545558,-8.53363675152895,0.439833840549127,1.50834899922592
Poland,POL,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,5729.62484804918,6039.83825968275,6122.9332219724,5701.19497329014,6518.15704161525,6787.94597220055,6105.83768791255,6573.72043835027,6794.33093108956
Poland,POL,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,-13491000000.0,-34001000000.0,-33188000000.0,-11468000000.0,19276000000.0,6954000000.0,37441000000.0,55535000000.0,56116000000.0
Poland,POL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-12.5870941368137,14.2928126735451,5.11981177914737,-0.670735633993289,1.80666130719294,9.36745547225028,5.57779698563206,7.71761124299732,9.8748449784392
Poland,POL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.5600481040797,20.9771829823309,22.4529347513357,20.9686130241781,19.3007779766717,20.9745423838848,20.9835465792887,20.2223715131354,20.0211923175075
Poland,POL,Gross capital formation (current LCU),NE.GDI.TOTL.CN,282089000000.0,300890000000.0,348838000000.0,338169000000.0,314627000000.0,356683000000.0,377383000000.0,374762000000.0,396979000000.0
Poland,POL,Changes in inventories (current US$),NE.GDI.STKB.CD,-3946294751.96962,5899910456.67098,10214496322.4573,6803535775.06447,1640502471.5111,4513174971.20026,2645974267.14418,8204357176.13675,12761775688.9906
Poland,POL,Gross fixed capital formation (constant 2015 US$),NE.GDI.FTOT.KD,77736569836.8484,75036742273.5111,83043109165.6718,81381350311.7124,81585090860.8569,91120042445.9477,97423530972.2775,90005040456.2939,91485077596.4982
Poland,POL,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,225956000000.0,200715000000.0,224257000000.0,236725000000.0,239056000000.0,262071000000.0,285564000000.0,281032000000.0,273002000000.0
Poland,POL,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,152156254145.112,171111022682.053,184269266480.966,191586417296.724,201296193129.062,212395543175.487,226390768006.367,246776230269.267,269099615333.599
Poland,POL,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,1505554000000.0,1560485000000.0,1620769000000.0,1614403000000.0,1605641000000.0,1694816000000.0,1761030000000.0,1800276000000.0,1897899000000.0
Poland,POL,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,92.0269880721648,94.0969634440575,97.9059323074417,100.60728331154,100.324418721246,99.9281337915148,100.0,99.8552444180781,101.516360986544
Poland,POL,Final consumption expenditure (constant 2015 US$),NE.CON.TOTL.KD,325270460273.246,334732192598.488,339383472609.099,341424592120.971,343144714153.071,354789494627.935,367063801565.194,379151081045.232,399504178272.981
Poland,POL,"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",NE.CON.PRVT.PP.KD,568534842999.013,585136441659.093,599069206639.761,604279873905.856,603868344759.226,623348205136.247,646947020443.79,670868220602.106,712287957575.401
Poland,POL,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,931143000000.0,958333000000.0,981152000000.0,989686000000.0,989012000000.0,1020916000000.0,1059566000000.0,1098744000000.0,1166581000000.0
Poland,POL,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,846135000000.0,891211000000.0,955144000000.0,993748000000.0,995915000000.0,1024925000000.0,1059566000000.0,1090241000000.0,1178864000000.0
Poland,POL,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,3.34028935168975,2.87215731981676,-1.80949275577117,-0.304232759864092,2.44768185182693,3.95014696464638,2.3878201584087,1.97018646572924,2.72675555125186
Poland,POL,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,75000000.0,28000000.0,8000000.0,27000000.0,142000000.0,24000000.0,2000000.0,5000000.0,10000000.0
Poland,POL,Military expenditure (current USD),MS.MIL.XPND.CD,7903812008.43552,8790170132.32514,9455422988.00142,8986838792.09222,9275711727.44588,10345153574.8722,10212785780.6075,9164190586.63773,9870680628.27225
Poland,POL,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,3951906015.36776,3.45,4727711607.693036,3.32,4637856122.593846,3.543212,5106393368.224645,3.45602,4935343581.603367
Poland,POL,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,3951906015.36776,3.22,4727711607.693036,3.47,4637856122.593846,3.456749,5106393368.224645,3.438257,4935343581.603367
Poland,POL,"Lead time to export, median case (days)",LP.EXP.DURS.MD,3951906015.36776,3.04,4727711607.693036,4.0,4637856122.593846,1.0,5106393368.224645,1.0,4935343581.603367
Poland,POL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,3951906015.36776,155.009645190624,227.384652205914,399.283674893658,517.741811845554,681.131761020643,955.841788900726,2492.48836327396,6534.93448528243
Poland,POL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,22.3,20.1,17.9,15.6,21.6,25.4,23.7,21.3,19.4
Poland,POL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,671552.0,1050345.0,1357182.0,1657432.0,1969530.0,2139616.0,1860908.0,2032761.0,2384782.0
Poland,POL,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,43554.0,48795.0,53746.0,48903.0,50881.0,50073.0,50602.9,50650.0,54797.0
Poland,POL,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,26615.5,28731.5,31052.0,28459.0,29631.0,28587.5,28502.95,100.0,100.0
Poland,POL,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,26615.5,28731.5,31052.0,28459.0,29631.0,28587.5,28502.95,100.0,100.0
Poland,POL,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,26615.5,28731.5,31052.0,28459.0,29631.0,28587.5,28502.95,3508.0,3719.5
Poland,POL,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,26615.5,28731.5,31052.0,28459.0,29631.0,28587.5,28502.95,3508.0,3719.5
Poland,POL,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,26615.5,28731.5,31052.0,28459.0,29631.0,28587.5,28502.95,3508.0,3719.5
Poland,POL,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,26615.5,28731.5,31052.0,28459.0,29631.0,28587.5,28502.95,3508.0,3719.5
Poland,POL,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,26615.5,28731.5,31052.0,28459.0,29631.0,28587.5,28502.95,3508.0,3719.5
Poland,POL,"Trademark applications, nonresident, by count",IP.TMK.NRCT,9677.0,8668.0,8358.0,8015.0,8381.0,7102.0,6403.0,6916.0,7339.0
Poland,POL,"Industrial design applications, resident, by count",IP.IDS.RSCT,-2161915997.154275,-5638074795.7715,-5600688127.8615,-1760759403.50468,3049408784.602985,1102223778.215235,4966311730.482625,7042617773.82715,7424065005.1907
Poland,POL,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,-2161915997.154275,-5638074795.7715,-5600688127.8615,-1760759403.50468,3049408784.602985,1102223778.215235,4966311730.482625,7042617773.82715,7424065005.1907
Poland,POL,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-4323841671.30855,-11276158259.543,-11201384613.723,-3521526822.00936,6098809188.20597,2204440454.43047,9932617057.96525,14085228631.6543,14848122671.3814
Poland,POL,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,154296591059.822,176349913781.669,185378697439.979,184135296458.416,187461997612.415,205022416766.149,216458150948.402,233163549542.38,256188088605.916
Poland,POL,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,279447000000.0,298712000000.0,341463000000.0,327403000000.0,312157000000.0,357437000000.0,377383000000.0,371066000000.0,391968000000.0
Poland,POL,Gross capital formation (current US$),NE.GDI.TOTL.CD,90409026255.8563,99787749146.022,117737393210.857,103842972085.114,99546069643.9967,113069662727.585,100114869346.067,95050120688.8637,105039434207.041
Poland,POL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.4434868169312,19.7225537658397,20.4930868842931,19.5822138610153,18.9722757627325,20.1272880805762,20.4194563048278,18.4701638512739,17.5698534492237
Poland,POL,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,294210000000.0,282894000000.0,318389000000.0,315810000000.0,309272000000.0,342275000000.0,367238000000.0,342290000000.0,348374000000.0
Poland,POL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,37.1422532388258,40.091385195431,42.5738635888214,44.2782744139008,45.9809241739596,46.4887871702835,47.450306399158,50.268318939351,52.0556850585588
Poland,POL,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,509601000000.0,575058000000.0,661445000000.0,714093000000.0,749547000000.0,790566000000.0,853380000000.0,931575000000.0,1032157000000.0
Poland,POL,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,399404165008.622,413976654728.744,429969226687.89,428280408542.247,425955962329.221,449612946014.06,467178670911.261,477590131317.151,503488261042.579
Poland,POL,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,80.4232430167089,81.3932686730323,79.6832086691842,79.7424753788431,79.5167367430493,78.6165315732774,76.9346294713676,76.780928175782,77.148659921303
Poland,POL,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,1103427000000.0,1167479000000.0,1237991000000.0,1286038000000.0,1296223000000.0,1336915000000.0,1383647000000.0,1422908000000.0,1529699000000.0
Poland,POL,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,417347543246.041,457162100744.726,497417723628.467,520845661130.71,531825759865.516,545370424073.827,564723577166.442,592959267808.238,628210156543.092
Poland,POL,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,3.44412708675641,2.92006705736927,2.38111387169178,0.869793874955164,-0.0681024082385733,3.22584559135784,3.78581587515525,3.69755163906731,6.17404964213684
Poland,POL,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,271184773000.716,295562962225.981,322373608095.994,305154363125.057,315101450128.25,324904534477.588,281089269133.837,276515598246.213,311923823595.328
Poland,POL,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,78297917495.6891,80546756864.3056,79089269133.8374,78848653667.5952,80778617853.8268,83969491975.063,85974532431.3569,87668391033.2935,90058893752.487
Poland,POL,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,3.99304403018787,3.99582100892784,4.05982720192912,4.17824275667511,4.1424633223073,4.47249939698272,5.12868590490832,4.71566090791126,4.59134966635819
Poland,POL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.680382291901938,0.672386195590166,0.650443756368068,0.945329726301044,0.94436808022765,0.938945848160332,0.94204775325702,0.971056845145173,1.03620258552618
Poland,POL,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,29.825191145950967,4.52,31.300221878184036,4.04,31.896784040113825,4.133248,34.46952387662851,3.803532,38.51080129276309
Poland,POL,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,29.825191145950967,2.98,31.300221878184036,3.1,31.896784040113825,3.083333,34.46952387662851,3.169237,38.51080129276309
Poland,POL,Individuals using the Internet (% of population),IT.NET.USER.ZS,58.97,62.32,61.95,62.31,62.8492,66.5987,67.997,73.3007,75.9854
Poland,POL,Secure Internet servers,IT.NET.SECR,4246754.485,5897.0,8655.0,15198.0,19695.0,25891.0,36309.0,94640.0,248163.0
Poland,POL,Fixed telephone subscriptions,IT.MLT.MAIN,8493450.0,7667090.0,6852600.0,5950900.0,8257430.0,9731940.0,9053650.0,8143150.0,7412430.0
Poland,POL,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,25.2912178179,24.8861057829,37.5310392946,37.6722641884,44.6265287002,44.3544116163,43.5964464529,46.3565154149,50.1130812781
Poland,POL,"Air transport, passengers carried",IS.AIR.PSGR,4279072.0,4099082.0,4448727.0598285,4909100.39206908,5002975.74866764,5038745.42598332,4448883.0,5497163.0,7376512.0
Poland,POL,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,2140985.5,2051142.5,2226303.02991425,2456755.19603454,2503606.37433382,2521343.21299166,2226779.5,81.7416666666667,79.1916666666667
Poland,POL,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,2140985.5,2051142.5,2226303.02991425,2456755.19603454,2503606.37433382,2521343.21299166,2226779.5,81.7195833333333,82.5841666666667
Poland,POL,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,2140985.5,2051142.5,2226303.02991425,2456755.19603454,2503606.37433382,2521343.21299166,2226779.5,2171.3597916666668,2003.2920833333333
Poland,POL,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2140985.5,2051142.5,2226303.02991425,2456755.19603454,2503606.37433382,2521343.21299166,2226779.5,2171.3597916666668,2003.2920833333333
Poland,POL,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,2140985.5,2051142.5,2226303.02991425,2456755.19603454,2503606.37433382,2521343.21299166,2226779.5,2171.3597916666668,2003.2920833333333
Poland,POL,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2140985.5,2051142.5,2226303.02991425,2456755.19603454,2503606.37433382,2521343.21299166,2226779.5,2171.3597916666668,2003.2920833333333
Poland,POL,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,2140985.5,2051142.5,2226303.02991425,2456755.19603454,2503606.37433382,2521343.21299166,2226779.5,2171.3597916666668,2003.2920833333333
Poland,POL,"Patent applications, residents",IP.PAT.RESD,2899.0,3203.0,3879.0,4410.0,4237.0,3941.0,4676.0,4261.0,3924.0
Poland,POL,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,1458.2,1609.25,1947.0,2212.5,2125.85,1977.75,2345.25,2137.75,1969.25
Poland,POL,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1458.2,1609.25,1947.0,2212.5,2125.85,1977.75,2345.25,2137.75,1969.25
Poland,POL,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1458.2,1609.25,1947.0,2212.5,2125.85,1977.75,2345.25,2137.75,1969.25
Poland,POL,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,17.4,15.5,15.0,15.0,14.7,14.5,14.5,14.5,14.5
Poland,POL,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,23.5,23.7,23.6,23.8,24.4,24.7,24.8,24.9,25.0
Poland,POL,"Start-up procedures to register a business, female (number)",IC.REG.PROC.FE,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0
Poland,POL,Time required to start a business (days),IC.REG.DURS,39.0,39.0,39.0,39.0,37.0,37.0,37.0,37.0,37.0
Poland,POL,Procedures to register property (number),IC.PRP.PROC,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
Poland,POL,Time to resolve insolvency (years),IC.ISV.DURS,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Poland,POL,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,5.3449,6.0605,5.4443,5.6557,5.4988,5.0386,4.9755,5.2546,5.221
Poland,POL,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,359.0398,381.213,372.4711,367.3277,358.8448,351.2562,356.6192,359.2102,371.9382
Poland,POL,"Bird species, threatened",EN.BIR.THRD.NO,182.1860076393762,196.76151637085562,191.28070456396784,186.3065158012875,181.0680990133069,176.27284584245615,178.95264201929302,179.80019692776608,186.16401173831807
Poland,POL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,182.1860076393762,12.3100327417112,10.0903091279357,5.28533160257503,3.29139802661375,1.28949168491233,1.28608403858606,0.390193855532173,0.389823476636142
Poland,POL,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,5.33221527875234,5.7334357154047,6.04130601369266,6.39972102508888,6.46233196340599,6.42443064521981,6.46307016997388,50.19509692776609,50.19491173831807
Poland,POL,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,28.6019234946783,33.210916163462,32.518226746529,26.9765492114964,27.3320950164791,28.3910110146742,28.5463623504182,50.19509692776609,50.19491173831807
Poland,POL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,4.1708299971546,5.07228386456085,6.62465209235032,9.17810167521072,8.91831583568058,11.1413934943347,12.687643375664,50.19509692776609,50.19491173831807
Poland,POL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.19509692776609,50.19491173831807
Poland,POL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,94.2178783888407,92.9874147776101,91.8629458428867,89.4936027852156,89.5062857421565,87.360259419083,86.0813795705271,50.19509692776609,50.19491173831807
Poland,POL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Poland,POL,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Poland,POL,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,63.5798513201743,61.92241379310345,62.8034631602585,62.88327526132405,63.0034706365878,62.9662968390203,62.8292297266772,62.9114363985771,62.89766953166715
Poland,POL,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,63.5798513201743,61.92241379310345,62.8034631602585,62.88327526132405,63.0034706365878,62.9662968390203,62.8292297266772,62.9114363985771,62.89766953166715
Poland,POL,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,63.5798513201743,61.92241379310345,62.8034631602585,62.88327526132405,63.0034706365878,62.9662968390203,62.8292297266772,62.9114363985771,62.89766953166715
Poland,POL,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,63.5798513201743,61.92241379310345,62.8034631602585,62.88327526132405,63.0034706365878,62.9662968390203,62.8292297266772,62.9114363985771,62.89766953166715
Poland,POL,Net official development assistance and official aid received (constant 2021 US$),DT.ODA.ALLD.KD,63.5798513201743,61.92241379310345,62.8034631602585,62.88327526132405,63.0034706365878,62.9662968390203,62.8292297266772,62.9114363985771,62.89766953166715
Poland,POL,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,63.5798513201743,61.92241379310345,62.8034631602585,62.88327526132405,63.0034706365878,62.9662968390203,62.8292297266772,62.9114363985771,62.89766953166715
Poland,POL,"Net official flows from UN agencies, UNRWA (current US$)",DT.NFL.UNRW.CD,63.5798513201743,61.92241379310345,62.8034631602585,62.88327526132405,63.0034706365878,62.9662968390203,62.8292297266772,62.9114363985771,62.89766953166715
Poland,POL,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,63.5798513201743,61.92241379310345,62.8034631602585,62.88327526132405,63.0034706365878,62.9662968390203,62.8292297266772,62.9114363985771,62.89766953166715
Poland,POL,"Net official flows from UN agencies, UNCOVID (current US$)",DT.NFL.UNCV.CD,63.5798513201743,61.92241379310345,62.8034631602585,62.88327526132405,63.0034706365878,62.9662968390203,62.8292297266772,62.9114363985771,62.89766953166715
Poland,POL,"Net official flows from UN agencies, UNCDF (current US$)",DT.NFL.UNCD.CD,63.5798513201743,61.92241379310345,62.8034631602585,62.88327526132405,63.0034706365878,62.9662968390203,62.8292297266772,62.9114363985771,62.89766953166715
Poland,POL,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,27.1597026403486,23.8448275862069,25.606926320517,25.7665505226481,26.0069412731756,25.9325936780406,25.6584594533544,25.8228727971542,25.7953390633343
Poland,POL,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,133296000000.0,155987000000.0,183598000000.0,179165000000.0,193445000000.0,203012000000.0,182050000000.0,187263000000.0,215919000000.0
Poland,POL,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,41.7713406818764,46.4770114942529,45.3479378228,44.9153807864609,46.081833957439,47.5633242620892,48.6243505760108,49.6463180275586,49.8234493687238
Poland,POL,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,-7377499979.114329,-14280999976.761494,-8569999977.326031,-9877499977.542309,-76499976.95908302,962500023.7816621,2219000024.3121753,-1796999975.176841,-2236999975.0882754
Poland,POL,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-14755000000.0,-28562000000.0,-17140000000.0,-19755000000.0,-153000000.0,1925000000.0,4438000000.0,-3594000000.0,-4474000000.0
Poland,POL,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,-4376000000.0,-11708000000.0,-12041000000.0,-3941000000.0,5756000000.0,2264000000.0,9911000000.0,13977000000.0,14865000000.0
Poland,POL,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-17394000000.0,-24627000000.0,-26868000000.0,-20344000000.0,-10095000000.0,-15923000000.0,-6170000000.0,-4808000000.0,-6016000000.0
Poland,POL,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,5931000000.0,9613000000.0,4772000000.0,1619000000.0,-3115000000.0,6729000000.0,5020000000.0,13994000000.0,3900000000.0
